sample_id,smiles
2058,CCCCCCCCCCCCc1ccc(-c2c3cc(-c4ccc(-c5cc(OCCCCCCCC)c(-c6ccc(C)s6)c6nsnc56)s4)sc3c(-c3ccc(CCCCCCCCCCCC)s3)c3cc(C)sc23)s1
2059,CCCCCCCCCCCCc1ccc(-c2c3cc(-c4sc(-c5cc(F)c(-c6cc(CCCCCCCC)c(C)s6)c6nsnc56)cc4CCCCCCCC)sc3c(-c3ccc(CCCCCCCCCCCC)s3)c3cc(C)sc23)s1
2060,CCCCCCC(CCCC)CCc1c2cc(-c3ccc(-c4c(F)c(F)c(-c5ccc(C)s5)c5nn(CCC(CCCC)CCCCCC)nc45)s3)sc2c(CCC(CCCC)CCCCCC)c2cc(C)sc12
2061,CCCCCCCCc1cc2c(cc1CCCCCCCC)c1cc(-c3sc(-c4cnc(-c5cc(C[C@H](CC)CCCC)c(C)s5)c5nsnc45)cc3C[C@@H](CC)CCCC)sc1c1sc(C)cc21
2062,CCCCCCCCc1nc2c3cc(C)sc3c3sc(-c4sc(-c5cnc(-c6cc(C[C@H](CC)CCCC)c(C)s6)c6nsnc56)cc4C[C@@H](CC)CCCC)cc3c2nc1CCCCCCCC
2063,CCCCCCC(CCCC)CCc1c2cc(-c3sc(-c4cnc(-c5cc(C[C@H](CC)CCCC)c(C)s5)c5nsnc45)cc3C[C@@H](CC)CCCC)sc2c(CCC(CCCC)CCCCCC)c2cc(C)sc12
2064,CCCCCCCCC(CCCCCCCC)n1nc2c(-c3ccc(C)s3)c(F)c(F)c(-c3ccc(-c4cc5c(C#C[Si](C(C)C)(C(C)C)C(C)C)c6sc(C)cc6c(C#C[Si](C(C)C)(C(C)C)C(C)C)c5s4)s3)c2n1
2065,CCCCCCCCC(CCCCCCCC)n1nc2c(-c3ccc(C)s3)ccc(-c3ccc(-c4cc5c(C#C[Si](C(C)C)(C(C)C)C(C)C)c6sc(C)cc6c(C#C[Si](C(C)C)(C(C)C)C(C)C)c5s4)s3)c2n1
2066,CCCCCCCCC(CCCCCCCC)n1nc2c(-c3ccc(C)s3)ccc(-c3ccc(-c4cc5cc6sc(C)cc6cc5s4)s3)c2n1
2067,CCCCCCCCc1ccc2c(c1)C(=O)c1c(-c3cc4c(OCC(CC)CCCC)c5oc(C)cc5c(OCC(CC)CCCC)c4o3)sc(C)c1C2=O
2068,CCCCCCC(CCCC)COc1ccc(-c2c3cc(-c4sc(-c5ccc(-c6cc(CC(CC)CCCC)c(C)s6)c6nsnc56)cc4CC(CC)CCCC)sc3c(-c3ccc(OCC(CCCC)CCCCCC)c(F)c3)c3cc(C)sc23)cc1F
2069,CCCCCCCCCCc1cc(-c2c3cc(-c4ccc(-c5ccc(-c6ccc(C)s6)c6nsnc56)s4)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3cc(C)sc23)sc1CCCCCCCCCC
2070,CCCCCCCCCCc1cc(-c2c3cc(-c4ccc(-c5c(F)c(F)c(-c6ccc(C)s6)c6nsnc56)s4)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3cc(C)sc23)sc1CCCCCCCCCC
2071,CCCCCCCCCCc1cc(-c2c3cc(-c4ccc(-c5ccc(-c6ccc(C)o6)c6nsnc56)o4)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3cc(C)sc23)sc1CCCCCCCCCC
2072,CCCCCCCCCCc1cc(-c2c3cc(-c4ccc(-c5c(F)c(F)c(-c6ccc(C)o6)c6nsnc56)o4)sc3c(-c3cc(CCCCCCCCCC)c(CCCCCCCCCC)s3)c3cc(C)sc23)sc1CCCCCCCCCC
2073,CCCCCCc1cc(CCCCCC)c(-c2sc(-c3c4cc(-c5c(F)c(F)c(C)c6nsnc56)sc4c(-c4cc(CCCCCC)c(-c5sc(CCCCCC)cc5CCCCCC)s4)c4cc(C)sc34)cc2CCCCCC)s1
2074,CCCCCCc1cc(CCCCCC)c(-c2sc(-c3c4cc(-c5ccc(-c6ccc(-c7ccc(C)s7)c7nsnc67)s5)sc4c(-c4cc(CCCCCC)c(-c5sc(CCCCCC)cc5CCCCCC)s4)c4cc(C)sc34)cc2CCCCCC)s1
2075,CCCCCCc1cc(CCCCCC)c(-c2sc(-c3c4cc(-c5ccc(-c6c(F)c(F)c(-c7ccc(C)s7)c7nsnc67)s5)sc4c(-c4cc(CCCCCC)c(-c5sc(CCCCCC)cc5CCCCCC)s4)c4cc(C)sc34)cc2CCCCCC)s1
2076,CCCCCCC(CCCC)CCc1ccc(-c2c3cc(-c4sc(-c5c(F)c(F)c(-c6cc(CC(CC)CCCC)c(C)s6)c6nsnc56)cc4CC(CC)CCCC)sc3c(-c3ccc(CCC(CCCC)CCCCCC)s3)c3cc(C)sc23)s1
2077,CCCCCCC(CCCC)COc1ccc(-c2c3cc(-c4sc(-c5c(F)c(F)c(-c6cc(CC(CC)CCCC)c(C)s6)c6nsnc56)cc4CC(CC)CCCC)sc3c(-c3ccc(OCC(CCCC)CCCCCC)s3)c3cc(C)sc23)s1
2078,CCCCCCC(CCCC)Cc1ccc(-c2c3cc(C)sc3c(-c3ccc(C[C@@H](CCCC)CCCCCC)s3)c3cc(-c4sc(-c5c(F)c(F)c(-c6cc(CC(CC)CCCC)c(C)s6)c6nsnc56)cc4CC(CC)CCCC)sc23)s1
2079,CCCCCCC(CCCC)COc1ccc(-c2c3cc(C)sc3c(-c3ccc(OC[C@@H](CCCC)CCCCCC)s3)c3cc(-c4sc(-c5c(F)c(F)c(-c6cc(CC(CC)CCCC)c(C)s6)c6nsnc56)cc4CC(CC)CCCC)sc23)s1
2080,CCCCC(CC)COC(=O)c1cc2c(-c3cc4c(OCC(CC)CCCC)c5sc(C)cc5c(OCC(CC)CCCC)c4s3)[se]c(C)c2[se]1
2081,CCCCC(CC)COC(=O)c1cc2c(-c3cc4c(OCC(CC)CCCC)c5[se]c(C)cc5c(OCC(CC)CCCC)c4[se]3)[se]c(C)c2[se]1
2082,CCCCC(CC)COC(=O)c1cc2c(-c3cc4c(OCC(CC)CCCC)c5[se]c(C)cc5c(OCC(CC)CCCC)c4[se]3)sc(C)c2s1
2083,CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)s2)c2nonc2c1-c1ccc(C)s1
2084,CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)s2)c2n[se]nc2c1-c1ccc(C)s1
2085,CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)[se]2)c2nsnc2c1-c1ccc(C)[se]1
2086,CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(CC(CC)CCCC)[se]5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)[se]5)c4s3)s2)c2nsnc2c1-c1ccc(C)s1
2087,CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)[se]2)c2n[se]nc2c1-c1ccc(C)[se]1
2088,CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(CC(CC)CCCC)[se]5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)[se]5)c4s3)s2)c2n[se]nc2c1-c1ccc(C)s1
2089,CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(CC(CC)CCCC)[se]5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)[se]5)c4s3)[se]2)c2nsnc2c1-c1ccc(C)[se]1
2090,CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(CC(CC)CCCC)[se]5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)[se]5)c4s3)[se]2)c2n[se]nc2c1-c1ccc(C)[se]1
2091,CCCCC(CC)Cc1ccc(-c2c3cc(-c4sc(-c5c(F)c(F)c(-c6cc(CC(CC)CCCC)c(C)s6)c6nsnc56)cc4CC(CC)CCCC)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1
2092,CCCCC(CC)Cc1ccc(-c2c3cc(-c4sc(-c5c(F)c(F)c(-c6cc(CC(CC)CCCC)c(C)s6)c6n[se]nc56)cc4CC(CC)CCCC)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1
2093,CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(OCC(CC)CCCC)c5sc(C)cc5c(OCC(CC)CCCC)c4s3)o2)c2nonc2c1-c1ccc(C)o1
2094,CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)o2)c2nonc2c1-c1ccc(C)o1
2095,CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(CC(CC)CCCC)o5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)o5)c4s3)o2)c2nonc2c1-c1ccc(C)o1
2096,CCCCCCCCCCc1cc(C)sc1-c1oc2cc3c(CCCCCCCCCC)c(-c4sc(-c5ccc6c(c5)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C6=C5/C(=O)N(C[C@H](CCCCCCCC)CCCCCCCCCC)c6cc(C)ccc65)cc4CCCCCCCCCC)oc3cc2c1CCCCCCCCCC
2097,CCCCCCCCCCc1cc(-c2oc3cc4c(CCCCCCCCCC)c(-c5cc(CCCCCCCCCC)c(-c6ccc7c(c6)N(CC(CCCCCCCC)CCCCCCCCCC)C(=O)/C7=C6/C(=O)N(C[C@H](CCCCCCCC)CCCCCCCCCC)c7cc(C)ccc76)s5)oc4cc3c2CCCCCCCCCC)sc1C
2098,CCCCCCCCN1C(=O)c2c(C)sc(-c3cc4c(OCC(CC)CCCC)c5sc(C)cc5c(OC[C@@H](CC)CCCC)c4s3)c2C1=O
2099,CCCCCCCCN1C(=O)c2c(C)sc(-c3cc4c(CCC(CC)CCCC)c5sc(C)cc5c(CC[C@@H](CC)CCCC)c4s3)c2C1=O
2100,CCCCCCCCN1C(=O)c2cc3c(C)sc(-c4cc5c(OCC(CC)CCCC)c6sc(C)cc6c(OC[C@@H](CC)CCCC)c5s4)c3cc2C1=O
2101,CCCCCCCCCCCCN1C(=O)c2c(C)sc(-c3cc4c(OCC(CC)CCCC)c5sc(C)cc5c(OCC(CC)CCCC)c4s3)c2C1=O
2102,CCCCC(CC)COc1c2cc(-c3ccc(-c4sc(-c5ccc(C)s5)c5c4C(=O)N(CC(CC)CCCC)C5=O)s3)sc2c(OCC(CC)CCCC)c2cc(C)sc12
2103,CCCCCCCCc1cc(C)sc1-c1sc(-c2sc(-c3cc4c(OCC(CC)CCCC)c5sc(C)cc5c(OCC(CC)CCCC)c4s3)cc2CCCCCCCC)c2c1C(=O)N(CCCCCCCC)C2=O
2104,CCCCCCCCN1C(=O)c2c(-c3sc(C)cc3CC)sc(-c3sc(-c4cc5c(OCC(CC)CCCC)c6sc(C)cc6c(OCC(CC)CCCC)c5s4)cc3CC)c2C1=O
2105,CCCCCCCCc1cc(-c2sc(-c3cc(CCCCCCCC)c(-c4cc5c(OCC(CC)CCCC)c6sc(C)cc6c(OCC(CC)CCCC)c5s4)s3)c3c2C(=O)N(CCCCCCCC)C3=O)sc1C
2106,CCCCCCCCCCCCN1C(=O)c2c(-c3sc(C)cc3CCCCCCCC)sc(-c3sc(-c4cc5c(OCC(CC)CCCC)c6sc(C)cc6c(OCC(CC)CCCC)c5s4)cc3CCCCCCCC)c2C1=O
2107,CCCCCCCCCCCCN1C(=O)c2c(-c3cc(CCCCCCCC)c(C)s3)sc(-c3cc(CCCCCCCC)c(-c4cc5c(OCC(CC)CCCC)c6sc(C)cc6c(OCC(CC)CCCC)c5s4)s3)c2C1=O
2108,CCCCC(CC)Cc1ccc(-c2c3cc(-c4sc(C)c5c4C(=O)N(C(C)=O)C5=O)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1
2109,CCCCC(CC)Cc1ccc(-c2c3cc(-c4sc(C)c5c4C(=O)N(C(=O)CCC)C5=O)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1
2110,CCCCCCCC(=O)N1C(=O)c2c(C)sc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2C1=O
2111,CCCCCCCCCCCC(=O)N1C(=O)c2c(C)sc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2C1=O
2112,CCCCCCCCCCCCCC(=O)N1C(=O)c2c(C)sc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2C1=O
2113,CCCCCCCCN1C(=O)c2c(-c3cc(CCCCCC)c(C)s3)sc(-c3cc(CCCCCC)c(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)s3)c2C1=O
2114,CCCCCCCCCCC(CCCCCCCC)COc1ccc2c(c1)c1c(-c3ccc(C)s3)c(=O)n3c4ccc(OCC(CCCCCCCC)CCCCCCCCCC)cc4c4c(-c5ccc(-c6ccc(C)s6)s5)c(=O)n2c1c43
2115,CCCCCCc1cc(CCCCCC)c(-c2sc(-c3c4cc(-c5ccc(C)c6nsnc56)sc4c(-c4cc(CCCCCC)c(-c5sc(CCCCCC)cc5CCCCCC)s4)c4cc(C)sc34)cc2CCCCCC)s1
2116,CCCCCCc1cc(CCCCCC)c(-c2sc(-c3c4cc(-c5sc(C)c6c5C(=O)N(CCCCCC)C6=O)sc4c(-c4cc(CCCCCC)c(-c5sc(CCCCCC)cc5CCCCCC)s4)c4cc(C)sc34)cc2CCCCCC)s1
2117,CCCCC(CC)COc1cccc(-c2ccc(-c3c4cc(-c5ccc(-c6sc(-c7ccc(C)s7)c7c6C(=O)N(CC(CC)CCCC)C7=O)s5)sc4c(-c4ccc(-c5cccc(OCC(CC)CCCC)c5)s4)c4cc(C)sc34)s2)c1
2118,CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(-c6cccc(OCC(CC)CCCC)c6)s5)c5sc(C)cc5c(-c5ccc(-c6cccc(OCC(CC)CCCC)c6)s5)c4s3)s2)c2nsnc2c1-c1ccc(C)s1
2119,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2c(-c3ccc(C)s3)sc(-c3ccc(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)s3)c2C1=O
2120,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2c(-c3ccc(C)s3)sc(-c3ccc(-c4cc5c(-c6ccc(/C=C/c7ccc(CC(CC)CCCC)s7)s6)c6sc(C)cc6c(-c6ccc(/C=C/c7ccc(CC(CC)CCCC)s7)s6)c5s4)s3)c2C1=O
2121,CCCCCCC(CCCC)COc1c2cc(-c3sc(C)c4cc(C(=O)OC)c(C(=O)OC)cc34)sc2c(OCC(CCCC)CCCCCC)c2cc(C)sc12
2122,CCCCCCCCN1C(=O)c2cc3c(C)sc(-c4cc5c(OCC(CC)CCCC)c6sc(C)cc6c(OCC(CC)CCCC)c5s4)c3cc2C1=O
2123,CCCCCCCCOc1c2cc(-c3sc(C)c4cc5c(cc34)C(=O)N(CC(CC)CCCC)C5=O)sc2c(OCCCCCCCC)c2cc(C)sc12
2124,CCCCC(CC)COc1c2cc(-c3sc(C)c4cc5c(cc34)C(=O)N(CC(CC)CCCC)C5=O)sc2c(OCC(CC)CCCC)c2cc(C)sc12
2125,CCCCCCCCOc1c2cc(-c3sc(C)c4cc5c(cc34)C(=O)N(CCCCCCCC)C5=O)sc2c(OCCCCCCCC)c2cc(C)sc12
2126,CCCCCCCCOc1c2cc(-c3sc(C)c4sc5c(c34)C(=O)N(CCCCCCCC)C5=O)sc2c(OCCCCCCCC)c2cc(C)sc12
2127,CCCCCCCCN1C(=O)c2sc3c(C)sc(-c4cc5c(OC[C@H](CC)CCCC)c6sc(C)cc6c(OCC(CC)CCCC)c5s4)c3c2C1=O
2128,CCCCCCCCC(CCCCCC)COc1c2cc(C)sc2c(OC[C@H](CCCCCC)CCCCCCCC)c2cc(-c3ccc(-c4sc(-c5ccc(C)s5)c5cc6c(cc45)C(=O)N(CC(CC)CCCC)C6=O)s3)sc12
2129,CCCCCCCCN1C(=O)c2c(C)sc(-c3cc4c(OCC(CC)CCCC)c5sc(C)cc5c(OCC(CC)CCCC)c4s3)c2S1(=O)=O
2130,CCCCC(CC)COc1c2cc(-c3sc(C)c4c3S(=O)(=O)N(CC(CC)CCCC)C4=O)sc2c(OCC(CC)CCCC)c2cc(C)sc12
2131,CCCCC(CC)COc1c2cc(-c3sc(C)c4c3C(=O)N(CC(CC)CCCC)C4=O)sc2c(OCC(CC)CCCC)c2cc(C)sc12
2132,CCCCC(CC)COc1c2cc(-c3sc(C)c4c3CC(C(=O)OCC)(C(=O)OCC)C4)sc2c(OCC(CC)CCCC)c2cc(C)sc12
2133,CCCCC(CC)COc1c2cc(-c3sc(C)c4c3C(=O)C=C4)sc2c(OCC(CC)CCCC)c2cc(C)sc12
2134,CCCCC(CC)COc1c2cc(-c3sc(C)c4c3C(=O)C(=C(C)C)C4=O)sc2c(OCC(CC)CCCC)c2cc(C)sc12
2135,CCCCC(CC)COc1c2cc(-c3sc(C)c4c3C(=O)C(F)(F)C4=O)sc2c(OCC(CC)CCCC)c2cc(C)sc12
2136,CCCCCCCCc1ccc(N2C(=O)c3c(C)sc(-c4cc5c(OCC(CC)CCCC)c6sc(C)cc6c(OCC(CC)CCCC)c5s4)c3C2=O)cc1
2137,CCCCCCCCc1ccc(N2C(=O)c3c(C)sc(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)c3C2=O)cc1
2138,CCCCCCCCc1ccc2c(c1)C(=O)c1c(C)sc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c1C2=O
2139,CCCCCCc1cc2c(s1)C(=O)c1c(C)sc(-c3cc4c(OCC(CC)CCCC)c5sc(C)cc5c(OCC(CC)CCCC)c4s3)c1C2=O
2140,CCCCCCc1cc2c(s1)C(=O)c1c(C)sc(-c3cc4c(s3)-c3sc(C)cc3[Si]4(CC(CC)CCCC)CC(CC)CCCC)c1C2=O
2141,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)oc3c(-c3ccc(CC(CC)CCCC)cc3)c3cc(C)oc23)cc1
2142,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)cc3)c3cc(C)sc23)cc1
2143,CCCCCCCCOc1ccc(-c2nc3c(C)ccc(-c4ccc(C)s4)c3nc2-c2ccc(OCCCCCCCC)cc2)cc1
2144,CCCCCCCCOc1ccc(-c2nc3c(C)ccc(-c4cc5c(OCC(CC)CCCC)c6sc(C)cc6c(OCC(CC)CCCC)c5s4)c3nc2-c2ccc(OCCCCCCCC)cc2)cc1
2145,CCCCCCCCOc1ccc(-c2nc3c(-c4ccc(C)s4)ccc(-c4ccc(-c5cc6c(OCC(CC)CCCC)c7sc(C)cc7c(OCC(CC)CCCC)c6s5)s4)c3nc2-c2ccc(OCCCCCCCC)cc2)cc1
2146,CCCCCCCCOc1ccc(-c2nc3c(-c4ccc(C)s4)ccc(-c4ccc(-c5cc6c(C#C[Si](C(C)C)(C(C)C)C(C)C)c7sc(C)cc7c(C#C[Si](C(C)C)(C(C)C)C(C)C)c6s5)s4)c3nc2-c2ccc(OCCCCCCCC)cc2)cc1
2147,CCCCCCCCOc1ccc(-c2nc3c(-c4ccc(C)s4)c(F)c(F)c(-c4ccc(-c5cc6c(C#C[Si](C(C)C)(C(C)C)C(C)C)c7sc(C)cc7c(C#C[Si](C(C)C)(C(C)C)C(C)C)c6s5)s4)c3nc2-c2ccc(OCCCCCCCC)cc2)cc1
2148,CCCCCCCCOc1c2cc(-c3ccc(-c4ccc(-c5ccc(C)s5)c5nc(-c6ccc(-c7cc(CCCCCCCC)cs7)cc6)c(-c6ccc(-c7cc(CCCCCCCC)cs7)cc6)nc45)s3)sc2c(OCCCCCCCC)c2cc(C)sc12
2149,CCCCCCCCOc1c2cc(-c3ccc(-c4ccc(-c5ccc(C)s5)c5nc(-c6ccc(-c7cc(CCCCCCCC)c(-c8cc(CCCCCCCC)cs8)s7)cc6)c(-c6ccc(-c7cc(CCCCCCCC)c(-c8cc(CCCCCCCC)cs8)s7)cc6)nc45)s3)sc2c(OCCCCCCCC)c2cc(C)sc12
2150,CCCCCCCCOc1c2cc(-c3ccc(-c4ccc(-c5ccc(C)s5)c5nc(-c6ccc(CCCCCC)s6)c(-c6ccc(CCCCCC)s6)nc45)s3)sc2c(OCCCCCCCC)c2cc(C)sc12
2151,CCCCCCCCOc1c2cc(-c3ccc(-c4ccc(-c5ccc(C)s5)c5nc(-c6ccc(-c7cc(CCCCCCCC)cs7)s6)c(-c6ccc(-c7cc(CCCCCCCC)cs7)s6)nc45)s3)sc2c(OCCCCCCCC)c2cc(C)sc12
2152,CCCCCCCCCCCCOc1c2cc(-c3ccc(-c4c5nsnc5c(-c5ccc(C)s5)c5nc(C[C@H](CC)CCCC)c(CC(CC)CCCC)nc45)s3)sc2c(OCCCCCCCCCCCC)c2cc(C)sc12
2153,CCCCCCOc1cccc(-c2nc3c(-c4ccc(C)s4)c(F)c(F)c(-c4ccc(-c5cc6c(OCC(CC)CCCC)c7sc(C)cc7c(OCC(CC)CCCC)c6s5)s4)c3nc2-c2cccc(OCCCCCC)c2)c1
2154,CCCCC(CC)COc1cccc(-c2nc3c(-c4ccc(-c5cc6c(OCC(CC)CCCC)c7sc(C)cc7c(OCC(CC)CCCC)c6s5)s4)ccc(-c4ccc(C)s4)c3nc2-c2cccc(OC[C@H](CC)CCCC)c2)c1
2155,CCCCC(CC)COc1cccc(-c2nc3c(-c4ccc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sc(C)cc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)s4)ccc(-c4ccc(C)s4)c3nc2-c2cccc(OC[C@H](CC)CCCC)c2)c1
2156,CCCCCCc1ccc(-c2nc3c(C)ccc(-c4cc5c(-c6ccc(CCCCCC)s6)c6sc(C)cc6c(-c6ccc(CCCCCC)s6)c5s4)c3nc2-c2ccc(CCCCCC)s2)s1
2157,CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(OC[C@H](CC)CCCC)c5sc(C)cc5c(OCC(CC)CCCC)c4s3)s2)c2nc(-c3ccc(OC)cc3)c(-c3ccc(OC)cc3)nc2c1-c1ccc(C)s1
2158,CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)s2)c2nc(-c3ccc(OC)cc3)c(-c3ccc(OC)cc3)nc2c1-c1ccc(C)s1
2159,CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)s2)c2nc(-c3ccccc3)c(-c3ccccc3)nc2c1-c1ccc(C)s1
2160,CCCCCCCCCCCCc1ccc(-c2c3cc(-c4ccc(-c5ccc(-c6ccc(C)s6)c6nc(-c7ccccc7)c(-c7ccccc7)nc56)s4)sc3c(-c3ccc(CCCCCCCCCCCC)s3)c3cc(C)sc23)s1
2161,CCCCCCCCCCCCc1ccc(-c2c3cc(-c4ccc(-c5cc(F)c(-c6ccc(C)s6)c6nc(-c7ccccc7)c(-c7ccccc7)nc56)s4)sc3c(-c3ccc(CCCCCCCCCCCC)s3)c3cc(C)sc23)s1
2162,CCCCCCCCCCCCc1ccc(-c2c3cc(-c4ccc(-c5c(F)c(F)c(-c6ccc(C)s6)c6nc(-c7ccccc7)c(-c7ccccc7)nc56)s4)sc3c(-c3ccc(CCCCCCCCCCCC)s3)c3cc(C)sc23)s1
2163,CCCCC(CC)COc1ccc(-c2nc3c(-c4ccc(-c5cc6c(-c7ccc(OCC(CC)CCCC)cc7)c7sc(C)cc7c(-c7ccc(OC[C@@H](CC)CCCC)cc7)c6s5)s4)c(F)c(F)c(-c4ccc(C)s4)c3nc2-c2ccc(OC[C@@H](CC)CCCC)cc2)cc1
2164,CCCCC(CC)COc1ccc(-c2nc3c(-c4ccc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sc(C)cc7c(-c7ccc(C[C@@H](CC)CCCC)s7)c6s5)s4)c(F)c(F)c(-c4ccc(C)s4)c3nc2-c2ccc(OC[C@@H](CC)CCCC)cc2)cc1
2165,CCCCC(CC)COc1ccc(-c2c3cc(-c4ccc(-c5c(F)c(F)c(-c6ccc(C)s6)c6nc(-c7ccc(C[C@@H](CC)CCCC)s7)c(-c7ccc(CC(CC)CCCC)s7)nc56)s4)sc3c(-c3ccc(OC[C@@H](CC)CCCC)cc3)c3cc(C)sc23)cc1
2166,CCCCC(CC)Cc1ccc(-c2nc3c(-c4ccc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sc(C)cc7c(-c7ccc(C[C@@H](CC)CCCC)s7)c6s5)s4)c(F)c(F)c(-c4ccc(C)s4)c3nc2-c2ccc(C[C@@H](CC)CCCC)s2)s1
2167,CCCCCCCCOc1cccc(-c2nc3c(-c4ccc(C)s4)c(F)c(F)c(-c4ccc(-c5cc6c(-c7ccc(CCCCCCCC)s7)c7sc(C)cc7c(-c7ccc(CCCCCCCC)s7)c6s5)s4)c3nc2-c2cccc(OCCCCCCCC)c2)c1
2168,CCCCCCCCOc1cccc(-c2nc3c(-c4ccc(C)s4)c(F)c(F)c(-c4ccc(-c5cc6c(-c7cc(CCCCCC)c(CCCCCC)s7)c7sc(C)cc7c(-c7cc(CCCCCC)c(CCCCCC)s7)c6s5)s4)c3nc2-c2cccc(OCCCCCCCC)c2)c1
2169,CCCCCCCCOc1cccc(-c2nc3c(-c4ccc(C)s4)cc(F)c(-c4ccc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sc(C)cc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)s4)c3nc2-c2cccc(OCCCCCCCC)c2)c1
2170,CCCCCCCCc1ccc(-c2nc3c(-c4ccc(C)s4)cc(F)c(-c4ccc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sc(C)cc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)s4)c3nc2-c2ccc(CCCCCCCC)s2)s1
